Airline,Sentiment,Word,Count
Japan Airlines,Neutral,branagh,1
Japan Airlines,Neutral,orient,1
Japan Airlines,Neutral,express,1
Japan Airlines,Neutral,bathroom,1
Japan Airlines,Neutral,lavatory,1
Japan Airlines,Neutral,heated,1
Japan Airlines,Neutral,toilet,1
Japan Airlines,Neutral,amazing,1
Japan Airlines,Neutral,miles,1
Japan Airlines,Neutral,connected,1
Japan Airlines,Neutral,jakarta,1
Japan Airlines,Neutral,mixed,1
Japan Airlines,Neutral,feelings,1
Japan Airlines,Neutral,somehow,1
Japan Airlines,Neutral,classes,1
Japan Airlines,Neutral,wifi,1
Japan Airlines,Neutral,advice,1
Japan Airlines,Neutral,maybe,1
Japan Airlines,Neutral,supposed,1
Japan Airlines,Neutral,barcelona,1
Japan Airlines,Neutral,path,1
Japan Airlines,Neutral,schengen,1
Japan Airlines,Neutral,territory,1
Japan Airlines,Neutral,clearly,1
Japan Airlines,Neutral,chosen,1
Japan Airlines,Neutral,precisely,1
Japan Airlines,Neutral,easiest,1
Japan Airlines,Neutral,terms,1
Japan Airlines,Neutral,restrictions,1
Japan Airlines,Neutral,requirement,1
Japan Airlines,Neutral,vaccination,1
Japan Airlines,Neutral,type,1
Japan Airlines,Neutral,authorities,1
Japan Airlines,Neutral,checking,1
Japan Airlines,Neutral,documents,1
Japan Airlines,Neutral,results,1
Japan Airlines,Neutral,replied,1
Japan Airlines,Neutral,spanish,1
Japan Airlines,Neutral,beginning,1
Japan Airlines,Neutral,discussing,1
Japan Airlines,Neutral,among,1
Japan Airlines,Neutral,calling,1
Japan Airlines,Neutral,knew,1
Japan Airlines,Neutral,rejected,1
Japan Airlines,Neutral,proceeded,1
Japan Airlines,Neutral,suggest,1
Japan Airlines,Neutral,changed,1
Japan Airlines,Neutral,helsinki,1
Japan Airlines,Neutral,london,1
Japan Airlines,Neutral,inform,1
Japan Airlines,Neutral,official,1
Japan Airlines,Neutral,government,1
Japan Airlines,Neutral,sites,1
Japan Airlines,Neutral,explaining,1
Japan Airlines,Neutral,approximately,1
Japan Airlines,Neutral,indications,1
Japan Airlines,Neutral,condition,1
Japan Airlines,Neutral,returned,1
Japan Airlines,Neutral,decency,1
Japan Airlines,Neutral,mistake,1
Japan Airlines,Neutral,nonetheless,1
Japan Airlines,Neutral,suggesting,1
Japan Airlines,Neutral,force,1
Japan Airlines,Neutral,generated,1
Japan Airlines,Neutral,affected,1
Japan Airlines,Neutral,trust,1
Japan Airlines,Neutral,extend,1
Japan Airlines,Neutral,respect,1
Japan Airlines,Neutral,deep,1
Japan Airlines,Neutral,appreciation,1
Japan Airlines,Neutral,sep,1
Japan Airlines,Neutral,disembarked,1
Japan Airlines,Neutral,shuttle,1
Japan Airlines,Neutral,realized,1
Japan Airlines,Neutral,missing,1
Japan Airlines,Neutral,whether,1
Japan Airlines,Neutral,sadly,1
Japan Airlines,Neutral,resigned,1
Japan Airlines,Neutral,loss,1
Japan Airlines,Neutral,imagine,1
Japan Airlines,Neutral,elated,1
Japan Airlines,Neutral,woman,1
Japan Airlines,Neutral,preparing,1
Japan Airlines,Neutral,carrier,1
Japan Airlines,Neutral,thank,1
Japan Airlines,Neutral,ever,1
Japan Airlines,Neutral,grateful,1
Japan Airlines,Neutral,extra,1
Japan Airlines,Neutral,happen,1
Japan Airlines,Neutral,thanks,1
Japan Airlines,Neutral,apparently,1
Japan Airlines,Neutral,exclusions,1
Japan Airlines,Neutral,buried,1
Japan Airlines,Neutral,company,1
Japan Airlines,Neutral,rudely,1
Japan Airlines,Neutral,tells,1
Japan Airlines,Neutral,contrary,1
Japan Airlines,Neutral,send,1
Japan Airlines,Neutral,rebook,1
Japan Airlines,Neutral,mislead,1
Japan Airlines,Neutral,require,1
Japan Airlines,Neutral,horribly,1
Japan Airlines,Neutral,review,1
Japan Airlines,Neutral,disappoint,1
Japan Airlines,Neutral,suggestions,1
Japan Airlines,Neutral,idea,1
Japan Airlines,Neutral,cathay,1
Japan Airlines,Neutral,bother,1
Japan Airlines,Neutral,music,1
Japan Airlines,Neutral,cell,1
Japan Airlines,Neutral,los,1
Japan Airlines,Neutral,angeles,1
Japan Airlines,Neutral,frustrated,1
Japan Airlines,Neutral,treats,1
Japan Airlines,Neutral,latest,1
Japan Airlines,Neutral,transits,1
Japan Airlines,Neutral,cooperation,1
Japan Airlines,Neutral,guiding,1
Japan Airlines,Neutral,quickly,1
Japan Airlines,Neutral,approx,1
Japan Airlines,Neutral,threw,1
Japan Airlines,Neutral,frustrating,1
Japan Airlines,Neutral,running,1
Japan Airlines,Neutral,arranged,1
Japan Airlines,Neutral,midnight,1
Japan Airlines,Neutral,recheck,1
Japan Airlines,Neutral,appears,1
Japan Airlines,Neutral,transferred,1
Japan Airlines,Neutral,girl,1
Japan Airlines,Neutral,coming,1
Japan Airlines,Neutral,rule,1
Japan Airlines,Neutral,must,1
Japan Airlines,Neutral,passenger,1
Japan Airlines,Neutral,today,1
Japan Airlines,Neutral,created,1
Japan Airlines,Neutral,impression,1
Japan Airlines,Neutral,come,1
Japan Airlines,Neutral,punctual,1
Japan Airlines,Neutral,guy,1
Japan Airlines,Neutral,taxi,1
Japan Airlines,Neutral,leaving,1
Japan Airlines,Neutral,taiwan,1
Japan Airlines,Neutral,organized,1
Japan Airlines,Neutral,signs,1
Japan Airlines,Neutral,size,1
Japan Airlines,Neutral,lines,1
Japan Airlines,Neutral,crowd,1
Japan Airlines,Neutral,biggest,1
Japan Airlines,Neutral,screaming,1
Japan Airlines,Neutral,infant,1
Japan Airlines,Neutral,isle,1
Japan Airlines,Neutral,grandparents,1
Japan Airlines,Neutral,horrifying,1
Japan Airlines,Neutral,traveling,1
Japan Airlines,Neutral,infants,1
Japan Airlines,Neutral,moving,1
Japan Airlines,Neutral,abroad,1
Japan Airlines,Neutral,selfish,1
Japan Airlines,Neutral,insist,1
Japan Airlines,Neutral,careless,1
Japan Airlines,Neutral,crying,1
Japan Airlines,Neutral,selfishness,1
Japan Airlines,Neutral,ignoring,1
Japan Airlines,Neutral,endure,1
Japan Airlines,Neutral,nonsense,1
Japan Airlines,Neutral,sympathetic,1
Japan Airlines,Neutral,cases,1
Japan Airlines,Neutral,act,1
Japan Airlines,Neutral,weeks,1
Japan Airlines,Neutral,ago,1
Japan Airlines,Neutral,sign,1
Japan Airlines,Neutral,trouble,1
Japan Airlines,Neutral,began,1
Japan Airlines,Neutral,circling,1
Japan Airlines,Neutral,warned,1
Japan Airlines,Neutral,nervous,1
Japan Airlines,Neutral,circled,1
Japan Airlines,Neutral,intercom,1
Japan Airlines,Neutral,redirected,1
Japan Airlines,Neutral,refueled,1
Japan Airlines,Neutral,explanation,1
Japan Airlines,Neutral,sorry,1
Japan Airlines,Neutral,avail,1
Japan Airlines,Neutral,bkk,1
Japan Airlines,Neutral,caused,1
Japan Airlines,Neutral,causing,1
Japan Airlines,Neutral,life,1
Japan Airlines,Neutral,week,1
Japan Airlines,Neutral,informs,1
Japan Airlines,Neutral,hell,1
Japan Airlines,Neutral,eva,1
Japan Airlines,Neutral,thumbs,1
Japan Airlines,Neutral,major,1
Japan Airlines,Neutral,itinerary,1
Japan Airlines,Neutral,sad,1
Japan Airlines,Neutral,okinawa,1
Japan Airlines,Neutral,dog,1
Japan Airlines,Neutral,hospital,1
Japan Airlines,Neutral,sick,1
Japan Airlines,Neutral,employees,1
Japan Airlines,Neutral,bought,1
Japan Airlines,Neutral,considering,1
Japan Airlines,Neutral,legs,1
Japan Airlines,Neutral,welcoming,1
Japan Airlines,Neutral,responsive,1
Japan Airlines,Neutral,eager,1
Japan Airlines,Neutral,storage,1
Japan Airlines,Neutral,uses,1
Japan Airlines,Neutral,marhaba,1
Japan Airlines,Neutral,sakura,1
Japan Airlines,Neutral,views,1
Japan Airlines,Neutral,rice,1
Japan Airlines,Neutral,crackers,1
Japan Airlines,Neutral,sector,1
Japan Airlines,Neutral,meeting,1
Japan Airlines,Neutral,ranged,1
Japan Airlines,Neutral,unpleasant,1
Japan Airlines,Neutral,thinking,1
Japan Airlines,Neutral,certain,1
Japan Airlines,Neutral,hamburger,1
Japan Airlines,Neutral,kansai,1
Japan Airlines,Neutral,provide,1
Japan Airlines,Neutral,enquired,1
Japan Airlines,Neutral,feels,1
Japan Airlines,Neutral,struggling,1
Japan Airlines,Neutral,held,1
Japan Airlines,Neutral,obvious,1
Japan Airlines,Neutral,penny,1
Japan Airlines,Neutral,pinching,1
Japan Airlines,Neutral,san,1
Japan Airlines,Neutral,diego,1
Japan Airlines,Neutral,love,1
Japan Airlines,Neutral,particularly,1
Japan Airlines,Neutral,discounted,1
Japan Airlines,Neutral,became,1
Japan Airlines,Neutral,elite,1
Japan Airlines,Neutral,partner,1
Japan Airlines,Neutral,generally,1
Japan Airlines,Neutral,elites,1
Japan Airlines,Neutral,processed,1
Japan Airlines,Neutral,inexplicably,1
Japan Airlines,Neutral,rows,1
Japan Airlines,Neutral,odd,1
Japan Airlines,Neutral,vindictive,1
Japan Airlines,Neutral,software,1
Japan Airlines,Neutral,dozens,1
Japan Airlines,Neutral,able,1
Japan Airlines,Neutral,adjusted,1
Japan Airlines,Neutral,trans,1
Japan Airlines,Neutral,upgrades,1
Japan Airlines,Neutral,purchase,1
Japan Airlines,Neutral,move,1
Japan Airlines,Neutral,functioned,1
Japan Airlines,Neutral,shut,1
Japan Airlines,Neutral,pays,1
Japan Airlines,Neutral,wrong,1
Japan Airlines,Neutral,moved,1
Japan Airlines,Neutral,amounts,1
Japan Airlines,Neutral,smile,1
Japan Airlines,Neutral,departures,1
Japan Airlines,Neutral,arrivals,1
Japan Airlines,Neutral,competitors,1
Japan Airlines,Neutral,room,1
Japan Airlines,Neutral,breathable,1
Japan Airlines,Neutral,overhead,1
Japan Airlines,Neutral,comfy,1
Japan Airlines,Neutral,amount,1
Japan Airlines,Neutral,feel,1
Japan Airlines,Neutral,guilty,1
Japan Airlines,Neutral,going,1
Japan Airlines,Neutral,bit,1
Japan Airlines,Neutral,curses,1
Japan Airlines,Neutral,bingeworthy,1
Japan Airlines,Neutral,season,1
Japan Airlines,Neutral,hanging,1
Japan Airlines,Neutral,weirdly,1
Japan Airlines,Neutral,depressing,1
Japan Airlines,Neutral,desperate,1
Japan Airlines,Neutral,facelift,1
Japan Airlines,Neutral,connection,1
Japan Airlines,Neutral,deserving,1
Japan Airlines,Neutral,star,1
Japan Airlines,Neutral,ranking,1
Japan Airlines,Neutral,asia,1
Japan Airlines,Neutral,outgoing,1
Japan Airlines,Neutral,story,1
Japan Airlines,Neutral,several,1
Japan Airlines,Neutral,unwilling,1
Japan Airlines,Neutral,slowing,1
Japan Airlines,Neutral,speaking,1
Japan Airlines,Neutral,thorough,1
Japan Airlines,Neutral,fragile,1
Japan Airlines,Neutral,item,1
Japan Airlines,Neutral,questions,1
Japan Airlines,Neutral,skipped,1
Japan Airlines,Neutral,saw,1
Japan Airlines,Neutral,remember,1
Japan Airlines,Neutral,years,1
Japan Airlines,Neutral,visits,1
Japan Airlines,Neutral,dealing,1
Japan Airlines,Neutral,newbies,1
Japan Airlines,Neutral,compounded,1
Japan Airlines,Neutral,tsa,1
Japan Airlines,Neutral,shift,1
Japan Airlines,Neutral,bunching,1
Japan Airlines,Neutral,requires,1
Japan Airlines,Neutral,removal,1
Japan Airlines,Neutral,suitcase,1
Japan Airlines,Neutral,belts,1
Japan Airlines,Neutral,conveyer,1
Japan Airlines,Neutral,equipment,1
Japan Airlines,Neutral,support,1
Japan Airlines,Neutral,problems,1
Japan Airlines,Neutral,reliable,1
Japan Airlines,Neutral,thoughtful,1
Japan Airlines,Neutral,omotenashi,1
Japan Airlines,Neutral,leader,1
Japan Airlines,Neutral,student,1
Japan Airlines,Neutral,needs,1
Japan Airlines,Neutral,followed,1
Japan Airlines,Neutral,dinner,1
Japan Airlines,Neutral,accepted,1
Japan Airlines,Neutral,explained,1
Japan Airlines,Neutral,dish,1
Japan Airlines,Neutral,contained,1
Japan Airlines,Neutral,shrimp,1
Japan Airlines,Neutral,allergic,1
Japan Airlines,Neutral,reappearing,1
Japan Airlines,Neutral,allows,1
Japan Airlines,Neutral,larger,1
Japan Airlines,Neutral,suitcases,1
Japan Airlines,Neutral,unloading,1
Japan Airlines,Neutral,layover,1
Japan Airlines,Neutral,ready,1
Japan Airlines,Neutral,depart,1
Japan Airlines,Neutral,inside,1
Japan Airlines,Neutral,pilot,1
Japan Airlines,Neutral,canceled,1
Japan Airlines,Neutral,door,1
Japan Airlines,Neutral,sleeping,1
Japan Airlines,Neutral,cracker,1
Japan Airlines,Neutral,storm,1
Japan Airlines,Neutral,yesterday,1
Japan Airlines,Neutral,handle,1
Japan Airlines,Neutral,seem,1
Japan Airlines,Neutral,refugee,1
Japan Airlines,Neutral,wherever,1
Japan Airlines,Neutral,country,1
Japan Airlines,Neutral,met,1
Japan Airlines,Neutral,idian,1
Japan Airlines,Neutral,charging,1
Japan Airlines,Neutral,aiport,1
Japan Airlines,Neutral,pick,1
Japan Airlines,Neutral,unlucky,1
Japan Airlines,Neutral,worker,1
Japan Airlines,Neutral,friends,1
Japan Airlines,Neutral,set,1
Japan Airlines,Neutral,clothes,1
Japan Airlines,Neutral,end,1
Japan Airlines,Neutral,boss,1
Japan Airlines,Neutral,tired,1
Japan Airlines,Neutral,nights,1
Japan Airlines,Neutral,stress,1
Japan Airlines,Neutral,treat,1
Japan Airlines,Neutral,hope,1
Japan Airlines,Neutral,learn,1
Japan Airlines,Neutral,noon,1
Japan Airlines,Neutral,helping,1
Japan Airlines,Neutral,furious,1
Japan Airlines,Neutral,offering,1
Japan Airlines,Neutral,efficiency,1
Japan Airlines,Neutral,speed,1
Japan Airlines,Neutral,boarded,1
Japan Airlines,Neutral,taste,1
Japan Airlines,Neutral,hong,1
Japan Airlines,Neutral,kong,1
Japan Airlines,Neutral,rude,1
Japan Airlines,Neutral,manner,1
Japan Airlines,Neutral,helpless,1
Japan Airlines,Neutral,gotogate,1
Japan Airlines,Neutral,website,1
Japan Airlines,Neutral,field,1
Japan Airlines,Neutral,insert,1
Japan Airlines,Neutral,names,1
Japan Airlines,Neutral,helps,1
Japan Airlines,Neutral,refuse,1
Japan Airlines,Neutral,entry,1
Japan Airlines,Neutral,fees,1
Japan Airlines,Neutral,cancel,1
Japan Airlines,Neutral,ticker,1
Japan Airlines,Neutral,plus,1
Japan Airlines,Neutral,fair,1
Japan Airlines,Neutral,ruined,1
Japan Airlines,Neutral,holidays,1
Japan Airlines,Neutral,september,1
Japan Airlines,Neutral,queue,1
Japan Airlines,Neutral,immigration,1
Japan Airlines,Neutral,smooth,1
Japan Airlines,Neutral,quiet,1
Japan Airlines,Neutral,passport,1
Japan Airlines,Neutral,control,1
Japan Airlines,Neutral,quieter,1
Japan Airlines,Neutral,orderly,1
Japan Airlines,Neutral,strictly,1
Japan Airlines,Neutral,conducted,1
Japan Airlines,Neutral,according,1
Japan Airlines,Neutral,oneworld,1
Japan Airlines,Neutral,membership,1
Japan Airlines,Neutral,tier,1
Japan Airlines,Neutral,generous,1
Japan Airlines,Neutral,width,1
Japan Airlines,Neutral,pitch,1
Japan Airlines,Neutral,rear,1
Japan Airlines,Neutral,easily,1
Japan Airlines,Neutral,composes,1
Japan Airlines,Neutral,relaxed,1
Japan Airlines,Neutral,ambience,1
Japan Airlines,Neutral,third,1
Japan Airlines,Neutral,sensitive,1
Japan Airlines,Neutral,touch,1
Japan Airlines,Neutral,sophisticated,1
Japan Airlines,Neutral,loaded,1
Japan Airlines,Neutral,classic,1
Japan Airlines,Neutral,titles,1
Japan Airlines,Neutral,normal,1
Japan Airlines,Neutral,respectively,1
Japan Airlines,Neutral,specific,1
Japan Airlines,Neutral,loading,1
Japan Airlines,Neutral,question,1
Japan Airlines,Neutral,visibly,1
Japan Airlines,Neutral,annoyed,1
Japan Airlines,Neutral,noticed,1
Japan Airlines,Neutral,apologise,1
Japan Airlines,Neutral,present,1
Japan Airlines,Neutral,unprecedented,1
Japan Airlines,Neutral,somewhat,1
Japan Airlines,Neutral,levels,1
Japan Airlines,Neutral,pampering,1
Japan Airlines,Neutral,attentions,1
Japan Airlines,Neutral,five,1
Japan Airlines,Neutral,grain,1
Japan Airlines,Neutral,chocolate,1
Japan Airlines,Neutral,readily,1
Japan Airlines,Neutral,red,1
Japan Airlines,Neutral,cooks,1
Japan Airlines,Neutral,kazutoyo,1
Japan Airlines,Neutral,inoue,1
Japan Airlines,Neutral,szechwan,1
Japan Airlines,Neutral,restaurant,1
Japan Airlines,Neutral,chen,1
Japan Airlines,Neutral,yoshinoya,1
Japan Airlines,Neutral,form,1
Japan Airlines,Neutral,bento,1
Japan Airlines,Neutral,box,1
Japan Airlines,Neutral,exactly,1
Japan Airlines,Neutral,touchdown,1
Japan Airlines,Neutral,beverage,1
Japan Airlines,Neutral,contains,1
Japan Airlines,Neutral,original,1
Japan Airlines,Neutral,kiwi,1
Japan Airlines,Neutral,beer,1
Japan Airlines,Neutral,whisky,1
Japan Airlines,Neutral,gin,1
Japan Airlines,Neutral,vodka,1
Japan Airlines,Neutral,brandy,1
Japan Airlines,Neutral,plum,1
Japan Airlines,Neutral,total,1
Japan Airlines,Neutral,varieties,1
Japan Airlines,Neutral,alcoholic,1
Japan Airlines,Neutral,actual,1
Japan Airlines,Neutral,travelled,1
Japan Airlines,Neutral,reached,1
Japan Airlines,Neutral,anniversary,1
Japan Airlines,Neutral,kuala,1
Japan Airlines,Neutral,lumpur,1
Japan Airlines,Neutral,upgraded,1
Japan Airlines,Neutral,nominal,1
Japan Airlines,Neutral,charges,1
Japan Airlines,Neutral,negative,1
Japan Airlines,Neutral,things,1
Japan Airlines,Neutral,note,1
Japan Airlines,Neutral,introduced,1
Japan Airlines,Neutral,developed,1
Japan Airlines,Neutral,naomi,1
Japan Airlines,Neutral,iijima,1
Japan Airlines,Neutral,designer,1
Japan Airlines,Neutral,bite,1
Japan Airlines,Neutral,none,1
Japan Airlines,Neutral,fancy,1
Japan Airlines,Neutral,tasted,1
Japan Airlines,Neutral,unclear,1
Japan Airlines,Neutral,towards,1
Japan Airlines,Neutral,worth,1
Japan Airlines,Neutral,compliment,1
Japan Airlines,Neutral,greeted,1
Japan Airlines,Neutral,arch,1
Japan Airlines,Neutral,fun,1
Japan Airlines,Neutral,beds,1
Japan Airlines,Neutral,opted,1
Japan Airlines,Neutral,bore,1
Japan Airlines,Neutral,resemblance,1
Japan Airlines,Neutral,whatsoever,1
Japan Airlines,Neutral,inedible,1
Japan Airlines,Neutral,level,1
Japan Airlines,Neutral,heavy,1
Japan Airlines,Neutral,traffic,1
Japan Airlines,Neutral,reminded,1
Japan Airlines,Neutral,furthest,1
Japan Airlines,Neutral,pier,1
Japan Airlines,Neutral,moreover,1
Japan Airlines,Neutral,visit,1
Japan Airlines,Neutral,giving,1
Japan Airlines,Neutral,miss,1
Japan Airlines,Neutral,pot,1
Japan Airlines,Neutral,noodle,1
Japan Airlines,Neutral,stock,1
Japan Airlines,Neutral,resealable,1
Japan Airlines,Neutral,bags,1
Japan Airlines,Neutral,accept,1
Japan Airlines,Neutral,post,1
Japan Airlines,Neutral,outbound,1
Japan Airlines,Neutral,reference,1
Japan Airlines,Neutral,sit,1
Japan Airlines,Neutral,month,1
Japan Airlines,Neutral,complain,1
Japan Airlines,Neutral,complaining,1
Japan Airlines,Neutral,arrangements,1
Japan Airlines,Neutral,arose,1
Japan Airlines,Neutral,attempting,1
Japan Airlines,Neutral,prescribed,1
Japan Airlines,Neutral,complete,1
Japan Airlines,Neutral,advising,1
Japan Airlines,Neutral,contact,1
Japan Airlines,Neutral,bizarre,1
Japan Airlines,Neutral,direct,1
Japan Airlines,Neutral,presented,1
Japan Airlines,Neutral,subsequently,1
Japan Airlines,Neutral,completed,1
Japan Airlines,Neutral,process,1
Japan Airlines,Neutral,base,1
Japan Airlines,Neutral,dishes,1
Japan Airlines,Neutral,absent,1
Japan Airlines,Neutral,climate,1
Japan Airlines,Neutral,visibily,1
Japan Airlines,Neutral,removed,1
Japan Airlines,Neutral,necessary,1
Japan Airlines,Neutral,clothing,1
Japan Airlines,Neutral,blankets,1
Japan Airlines,Neutral,reduction,1
Japan Airlines,Neutral,initially,1
Japan Airlines,Neutral,acclimatise,1
Japan Airlines,Neutral,colder,1
Japan Airlines,Neutral,reduce,1
Japan Airlines,Neutral,approached,1
Japan Airlines,Neutral,ambient,1
Japan Airlines,Neutral,disembarkation,1
Japan Airlines,Neutral,implemented,1
Japan Airlines,Neutral,priority,1
Japan Airlines,Neutral,disembark,1
Japan Airlines,Neutral,pleasant,1
Japan Airlines,Neutral,basis,1
Japan Airlines,Neutral,packed,1
Japan Airlines,Neutral,forward,1
Japan Airlines,Neutral,looked,1
Japan Airlines,Neutral,cramped,1
Japan Airlines,Neutral,fresh,1
Japan Airlines,Neutral,spotless,1
Japan Airlines,Neutral,angle,1
Japan Airlines,Neutral,surely,1
Japan Airlines,Neutral,daytime,1
Japan Airlines,Neutral,unhappy,1
Japan Airlines,Neutral,layout,1
Japan Airlines,Neutral,inward,1
Japan Airlines,Neutral,reasonable,1
Japan Airlines,Neutral,complaint,1
Japan Airlines,Neutral,delivered,1
Japan Airlines,Neutral,speedy,1
Japan Airlines,Neutral,courses,1
Japan Airlines,Neutral,unforgivable,1
Japan Airlines,Neutral,steak,1
Japan Airlines,Neutral,lukewarm,1
Japan Airlines,Neutral,thereafter,1
Japan Airlines,Neutral,impossible,1
Japan Airlines,Neutral,hear,1
Japan Airlines,Neutral,early,1
Japan Airlines,Positive,flight,257
Japan Airlines,Positive,jal,142
Japan Airlines,Positive,tokyo,133
Japan Airlines,Positive,service,129
Japan Airlines,Positive,airlines,120
Japan Airlines,Positive,good,109
Japan Airlines,Positive,japan,107
Japan Airlines,Positive,food,105
Japan Airlines,Positive,seat,103
Japan Airlines,Positive,economy,86
Japan Airlines,Positive,cabin,84
Japan Airlines,Positive,class,76
Japan Airlines,Positive,staff,73
Japan Airlines,Positive,crew,72
Japan Airlines,Positive,time,67
Japan Airlines,Positive,comfortable,62
Japan Airlines,Positive,one,62
Japan Airlines,Positive,great,61
Japan Airlines,Positive,narita,60
Japan Airlines,Positive,seats,55
Japan Airlines,Positive,first,55
Japan Airlines,Positive,business,53
Japan Airlines,Positive,airline,53
Japan Airlines,Positive,japanese,52
